candidate_id,smiles,provenance,canonical_smiles,contract_valid,rejection_reasons,ad_max_morgan_tanimoto,ad_status,morphology_family,molecular_weight,ring_count,sp3_fraction,heteroatom_count
rnn-3303-09311,[N-]=[N+]=Nc1ccccc1C(C)(C)S(=O)(=O)c1ccc(Cl)cc1,smiles-rnn-promptsmiles,CC(C)(c1ccccc1N=[N+]=[N-])S(=O)(=O)c1ccc(Cl)cc1,true,,0.416667,in_domain,heteroatom_rich,335.816,2,0.2273,7
rnn-3303-09366,[N-]=[N+]=Nc1ccccc1S(Nc1c(C(C)C)ccc(C)c1)(=O)=O,smiles-rnn-promptsmiles,Cc1ccc(C(C)C)c(NS(=O)(=O)c2ccccc2N=[N+]=[N-])c1,true,,0.363636,in_domain,heteroatom_rich,330.413,2,0.2174,7
rnn-3303-09545,[N-]=[N+]=Nc1ccccc1CCC(Nc1cc(S(=O)(=O)N)ccc1CCO)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1cc(S(N)(=O)=O)ccc1CCO,true,,0.473684,in_domain,heteroatom_rich,389.437,2,0.2593,10
rnn-3303-09864,[N-]=[N+]=Nc1ccccc1C1C(C(OCC)=O)C(=O)C(C)(CC)NC1=O,smiles-rnn-promptsmiles,CCOC(=O)C1C(=O)C(C)(CC)NC(=O)C1c1ccccc1N=[N+]=[N-],true,,0.440678,in_domain,heteroatom_rich,344.371,2,0.3200,8
rnn-3303-09928,[N-]=[N+]=Nc1ccccc1C(=O)Nc1c(CC)cccc1CC,smiles-rnn-promptsmiles,CCc1cccc(CC)c1NC(=O)c1ccccc1N=[N+]=[N-],true,,0.479167,in_domain,heteroatom_rich,294.358,2,0.1818,5
rnn-3303-10075,[N-]=[N+]=Nc1ccccc1C1OC(COS(=O)(=O)NC)C(O)C1,smiles-rnn-promptsmiles,CNS(=O)(=O)OCC1OC(c2ccccc2N=[N+]=[N-])CC1O,true,,0.350877,in_domain,flexible_sp3_rich,328.350,2,0.5000,10
rnn-4404-00097,[N-]=[N+]=Nc1ccccc1C(C)NC(C1CCCCN1)=O,smiles-rnn-promptsmiles,CC(NC(=O)C1CCCCN1)c1ccccc1N=[N+]=[N-],true,,0.377358,in_domain,flexible_sp3_rich,273.340,2,0.4000,6
rnn-4404-00162,[N-]=[N+]=Nc1ccccc1CCN1CCC2(c3c(cccc3)CC2)CC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCN1CCC2(CCc3ccccc32)CC1,true,,0.428571,in_domain,fused_or_polycyclic,332.451,4,0.4000,4
rnn-4404-00179,[N-]=[N+]=Nc1ccccc1CCC(=O)Oc1ccccc1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Oc1ccccc1,true,,0.707317,in_domain,heteroatom_rich,267.288,2,0.1000,5
rnn-4404-00766,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1nnc(CC)s1,smiles-rnn-promptsmiles,CCc1nnc(NC(=O)CCc2ccccc2N=[N+]=[N-])s1,true,,0.528302,in_domain,heteroatom_rich,302.363,2,0.1905,8
rnn-4404-00865,[N-]=[N+]=Nc1ccccc1CCC(=O)N,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(N)=O,true,,0.666667,in_domain,heteroatom_rich,190.206,1,0.1429,5
rnn-4404-01078,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1c([N+](=O)[O-])cccc1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1ccccc1[N+](=O)[O-],true,,0.529412,in_domain,heteroatom_rich,311.301,2,0.0870,8
rnn-4404-01089,[N-]=[N+]=Nc1ccccc1C(C)(c1ccccc1)N,smiles-rnn-promptsmiles,CC(N)(c1ccccc1)c1ccccc1N=[N+]=[N-],true,,0.404255,in_domain,diaryl_or_bicyclic,238.294,2,0.1667,4
rnn-4404-01129,[N-]=[N+]=Nc1ccccc1-c1nc2c(c(N3CCOCC3)n1)CCCCS2(=O)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1-c1nc(N2CCOCC2)c2c(n1)S(=O)(=O)CCCC2,true,,0.354839,in_domain,fused_or_polycyclic,400.464,4,0.3571,10
rnn-4404-01174,[N-]=[N+]=Nc1ccccc1CCc1c(N)nc(N)nc1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCc1cnc(N)nc1N,true,,0.545455,in_domain,heteroatom_rich,255.285,2,0.1053,7
rnn-4404-01226,[N-]=[N+]=Nc1ccccc1CCC(Nc1nnc(S)s1)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1nnc(S)s1,true,,0.519231,in_domain,heteroatom_rich,306.376,2,0.1500,9
rnn-4404-01340,[N-]=[N+]=Nc1ccccc1CC(NC(=O)N1Cc2c(nccc2)CC1)C1CCCCC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CC(NC(=O)N1CCc2ncccc2C1)C1CCCCC1,true,,0.357143,in_domain,fused_or_polycyclic,404.518,4,0.3667,7
rnn-4404-01359,[N-]=[N+]=Nc1ccccc1CCS(=O)(c1c(Cl)cccc1Cl)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCS(=O)(=O)c1c(Cl)cccc1Cl,true,,0.625000,in_domain,heteroatom_rich,356.234,2,0.2273,8
rnn-4404-01541,[N-]=[N+]=Nc1ccccc1CCC(Nc1cc2c(cc1)OCCO2)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1ccc2c(c1)OCCO2,true,,0.603774,in_domain,fused_or_polycyclic,324.340,3,0.1667,7
rnn-4404-01699,[N-]=[N+]=Nc1ccccc1CCC(=O)c1c2cnccc2n(C)c1,smiles-rnn-promptsmiles,Cn1cc(C(=O)CCc2ccccc2N=[N+]=[N-])c2cnccc21,true,,0.473684,in_domain,fused_or_polycyclic,305.341,3,0.1304,6
rnn-4404-01773,[N-]=[N+]=Nc1ccccc1C1(C#N)CCCCC1,smiles-rnn-promptsmiles,N#CC1(c2ccccc2N=[N+]=[N-])CCCCC1,true,,0.489796,in_domain,flexible_sp3_rich,226.283,2,0.3529,4
rnn-4404-02046,[N-]=[N+]=Nc1ccccc1CCCN1CCN(c2ccccc2Br)CC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCCN1CCN(c2ccccc2Br)CC1,true,,0.479167,in_domain,fused_or_polycyclic,400.324,3,0.3600,6
rnn-4404-02078,[N-]=[N+]=Nc1ccccc1CC1CCNCC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CC1CCNCC1,true,,0.575000,in_domain,flexible_sp3_rich,216.288,2,0.4375,4
rnn-4404-02106,[N-]=[N+]=Nc1ccccc1CCc1c(O)noc1C,smiles-rnn-promptsmiles,Cc1onc(O)c1CCc1ccccc1N=[N+]=[N-],true,,0.558140,in_domain,heteroatom_rich,244.254,2,0.1667,6
rnn-4404-02133,[N-]=[N+]=Nc1ccccc1C(CC)CC,smiles-rnn-promptsmiles,CCC(CC)c1ccccc1N=[N+]=[N-],true,,0.514286,in_domain,flexible_sp3_rich,189.262,1,0.3571,3
rnn-4404-02484,[N-]=[N+]=Nc1ccccc1C(c1ccccc1)CN(C)C,smiles-rnn-promptsmiles,CN(C)CC(c1ccccc1)c1ccccc1N=[N+]=[N-],true,,0.488372,in_domain,diaryl_or_bicyclic,266.348,2,0.2500,4
rnn-4404-02527,[N-]=[N+]=Nc1ccccc1C(F)(F)CCN,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C(F)(F)CCN,true,,0.413043,in_domain,flexible_sp3_rich,212.203,1,0.4000,6
rnn-4404-02572,[N-]=[N+]=Nc1ccccc1CCc1nc(N)on1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCc1noc(N)n1,true,,0.533333,in_domain,heteroatom_rich,230.231,2,0.1176,7
rnn-4404-02639,[N-]=[N+]=Nc1ccccc1C(C)(C)NC,smiles-rnn-promptsmiles,CNC(C)(C)c1ccccc1N=[N+]=[N-],true,,0.421053,in_domain,flexible_sp3_rich,190.250,1,0.3571,4
rnn-4404-02892,[N-]=[N+]=Nc1ccccc1CCC(Nc1nnn(-c2cc(OC)ccc2F)n1)=O,smiles-rnn-promptsmiles,COc1ccc(F)c(-n2nnc(NC(=O)CCc3ccccc3N=[N+]=[N-])n2)c1,true,,0.461538,in_domain,fused_or_polycyclic,382.359,3,0.1429,11
rnn-4404-03071,[N-]=[N+]=Nc1ccccc1CCC(NS(C)(=O)=O)C(NO)=O,smiles-rnn-promptsmiles,CS(=O)(=O)NC(CCc1ccccc1N=[N+]=[N-])C(=O)NO,true,,0.500000,in_domain,heteroatom_rich,313.339,1,0.3333,10
rnn-4404-03234,[N-]=[N+]=Nc1ccccc1CCN1CCC(c2c3ccc(Cl)cc3[nH]n2)CC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCN1CCC(c2n[nH]c3cc(Cl)ccc23)CC1,true,,0.409836,in_domain,fused_or_polycyclic,380.883,4,0.3333,7
rnn-4404-03337,[N-]=[N+]=Nc1ccccc1CCC(=O)N1CCN(C(c2occc2)=O)CC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)N1CCN(C(=O)c2ccco2)CC1,true,,0.490566,in_domain,fused_or_polycyclic,353.382,3,0.2308,8
rnn-4404-03435,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1cc([N+](=O)[O-])ccc1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1cccc([N+](=O)[O-])c1,true,,0.500000,in_domain,heteroatom_rich,311.301,2,0.0870,8
rnn-4404-03450,[N-]=[N+]=Nc1ccccc1CCC1=Nc2c(cc(OC)cc2)NC1=O,smiles-rnn-promptsmiles,COc1ccc2nc(CCc3ccccc3N=[N+]=[N-])c(=O)[nH]c2c1,true,,0.527273,in_domain,fused_or_polycyclic,321.340,3,0.1250,7
rnn-4404-03487,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1ccc(C(OCC)=O)cc1,smiles-rnn-promptsmiles,CCOC(=O)c1ccc(NC(=O)CCc2ccccc2N=[N+]=[N-])cc1,true,,0.627451,in_domain,heteroatom_rich,338.367,2,0.1600,7
rnn-4404-03605,[N-]=[N+]=Nc1ccccc1C(C)(C)OC(C)=O,smiles-rnn-promptsmiles,CC(=O)OC(C)(C)c1ccccc1N=[N+]=[N-],true,,0.460000,in_domain,heteroatom_rich,219.244,1,0.2500,5
rnn-4404-03902,[N-]=[N+]=Nc1ccccc1SCC(Nc1c(CCC)cccc1)=O,smiles-rnn-promptsmiles,CCCc1ccccc1NC(=O)CSc1ccccc1N=[N+]=[N-],true,,0.510638,in_domain,heteroatom_rich,326.425,2,0.2174,6
rnn-4404-03908,[N-]=[N+]=Nc1ccccc1C1CC1C(O)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1CC1C(=O)O,true,,0.500000,in_domain,heteroatom_rich,203.201,2,0.2000,5
rnn-4404-04028,[N-]=[N+]=Nc1ccccc1C(C)(C1CC1C(=O)O)O,smiles-rnn-promptsmiles,CC(O)(c1ccccc1N=[N+]=[N-])C1CC1C(=O)O,true,,0.392857,in_domain,heteroatom_rich,247.254,2,0.3333,6
rnn-4404-04576,[N-]=[N+]=Nc1ccccc1CCC(Nc1ccnc(NC(c2ccsc2N)=O)c1)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1ccnc(NC(=O)c2ccsc2N)c1,true,,0.430769,in_domain,fused_or_polycyclic,407.459,3,0.0690,10
rnn-4404-04636,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1c(C(=O)OC)sc2c1n(C)cn2,smiles-rnn-promptsmiles,COC(=O)c1sc2ncn(C)c2c1NC(=O)CCc1ccccc1N=[N+]=[N-],true,,0.483871,in_domain,fused_or_polycyclic,384.421,3,0.1481,10
rnn-4404-04697,[N-]=[N+]=Nc1ccccc1C(C)(C)CCS(C)(=O)=O,smiles-rnn-promptsmiles,CC(C)(CCS(C)(=O)=O)c1ccccc1N=[N+]=[N-],true,,0.386364,in_domain,flexible_sp3_rich,267.354,1,0.3889,6
rnn-4404-04881,[N-]=[N+]=Nc1ccccc1C1Oc2ccccc2C(c2ccncc2)=NC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1CN=C(c2ccncc2)c2ccccc2O1,true,,0.377358,in_domain,fused_or_polycyclic,341.374,4,0.0769,6
rnn-4404-04943,[N-]=[N+]=Nc1ccccc1C(CNCc1cc(Br)c(Cl)cc1)C,smiles-rnn-promptsmiles,CC(CNCc1ccc(Cl)c(Br)c1)c1ccccc1N=[N+]=[N-],true,,0.350877,in_domain,heteroatom_rich,379.689,2,0.3182,6
rnn-4404-05128,[N-]=[N+]=Nc1ccccc1C1CC1C(OC)=O,smiles-rnn-promptsmiles,COC(=O)C1CC1c1ccccc1N=[N+]=[N-],true,,0.454545,in_domain,heteroatom_rich,217.228,2,0.2500,5
rnn-4404-05158,[N-]=[N+]=Nc1ccccc1C(C)OC(C1CCCCN1)=O,smiles-rnn-promptsmiles,CC(OC(=O)C1CCCCN1)c1ccccc1N=[N+]=[N-],true,,0.377358,in_domain,flexible_sp3_rich,274.324,2,0.4000,6
rnn-4404-05283,[N-]=[N+]=Nc1ccccc1C(=O)Nc1c(CCC)cccc1,smiles-rnn-promptsmiles,CCCc1ccccc1NC(=O)c1ccccc1N=[N+]=[N-],true,,0.571429,in_domain,heteroatom_rich,280.331,2,0.1429,5
rnn-4404-05512,[N-]=[N+]=Nc1ccccc1CCC(=O)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,true,,0.509804,in_domain,fused_or_polycyclic,397.866,3,0.2500,8
rnn-4404-05558,[N-]=[N+]=Nc1ccccc1C(C)c1ncc[nH]1,smiles-rnn-promptsmiles,CC(c1ncc[nH]1)c1ccccc1N=[N+]=[N-],true,,0.367347,in_domain,heteroatom_rich,213.244,2,0.1250,5
rnn-4404-05805,[N-]=[N+]=Nc1ccccc1C1CC1COS(N)(=O)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1CC1COS(N)(=O)=O,true,,0.425532,in_domain,flexible_sp3_rich,268.298,2,0.3889,8
rnn-4404-05903,[N-]=[N+]=Nc1ccccc1CCOC(NCc1ccc(C)cc1)=O,smiles-rnn-promptsmiles,Cc1ccc(CNC(=O)OCCc2ccccc2N=[N+]=[N-])cc1,true,,0.595745,in_domain,heteroatom_rich,310.357,2,0.1739,6
rnn-4404-06102,[N-]=[N+]=Nc1ccccc1C1CCCN(Cc2cc([N+]([O-])=O)ccc2)C1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1CCCN(Cc2cccc([N+](=O)[O-])c2)C1,true,,0.462963,in_domain,fused_or_polycyclic,337.383,3,0.2800,7
rnn-4404-06293,[N-]=[N+]=Nc1ccccc1CC1CC1c1c[nH]cn1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CC1CC1c1c[nH]cn1,true,,0.411765,in_domain,fused_or_polycyclic,239.282,3,0.2222,5
rnn-4404-06382,[N-]=[N+]=Nc1ccccc1CC1C(=C)C(=O)OC1C,smiles-rnn-promptsmiles,C=C1C(=O)OC(C)C1Cc1ccccc1N=[N+]=[N-],true,,0.444444,in_domain,heteroatom_rich,243.266,2,0.2222,5
rnn-4404-06408,[N-]=[N+]=Nc1ccccc1C(C)[n+]1ccccc1,smiles-rnn-promptsmiles,CC(c1ccccc1N=[N+]=[N-])[n+]1ccccc1,true,,0.452381,in_domain,diaryl_or_bicyclic,225.275,2,0.1176,4
rnn-4404-06658,[N-]=[N+]=Nc1ccccc1C1N(C)C(C)CCC1,smiles-rnn-promptsmiles,CC1CCCC(c2ccccc2N=[N+]=[N-])N1C,true,,0.536585,in_domain,flexible_sp3_rich,230.315,2,0.4706,4
rnn-4404-06799,[N-]=[N+]=Nc1ccccc1C(C)NC(=O)OC(C)(C)C,smiles-rnn-promptsmiles,CC(NC(=O)OC(C)(C)C)c1ccccc1N=[N+]=[N-],true,,0.462963,in_domain,heteroatom_rich,262.313,1,0.3158,6
rnn-4404-06803,[N-]=[N+]=Nc1ccccc1C(Nc1c(CC)cccc1)=O,smiles-rnn-promptsmiles,CCc1ccccc1NC(=O)c1ccccc1N=[N+]=[N-],true,,0.479167,in_domain,heteroatom_rich,266.304,2,0.1000,5
rnn-4404-07202,[N-]=[N+]=Nc1ccccc1OCC(=O)Nc1cc(Br)ccc1CC,smiles-rnn-promptsmiles,CCc1ccc(Br)cc1NC(=O)COc1ccccc1N=[N+]=[N-],true,,0.389831,in_domain,heteroatom_rich,375.226,2,0.1739,7
rnn-4404-07214,[N-]=[N+]=Nc1ccccc1C1NC(C(=O)O)C(O)C(O)C1O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1NC(C(=O)O)C(O)C(O)C1O,true,,0.413043,in_domain,flexible_sp3_rich,294.267,2,0.4286,9
rnn-4404-07267,[N-]=[N+]=Nc1ccccc1CCC(c1ccc(O)cc1)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)c1ccc(O)cc1,true,,0.590909,in_domain,heteroatom_rich,267.288,2,0.1000,5
rnn-4404-07282,[N-]=[N+]=Nc1ccccc1C1N(c2ncc(-c3ccc(C(O)=O)cc3)n2C)CCC1,smiles-rnn-promptsmiles,Cn1c(-c2ccc(C(=O)O)cc2)cnc1N1CCCC1c1ccccc1N=[N+]=[N-],true,,0.354839,in_domain,fused_or_polycyclic,388.431,4,0.1724,8
rnn-4404-07310,[N-]=[N+]=Nc1ccccc1C(C)(C(OC)=O)C(C)C1CCCCC1,smiles-rnn-promptsmiles,COC(=O)C(C)(c1ccccc1N=[N+]=[N-])C(C)C1CCCCC1,true,,0.409836,in_domain,flexible_sp3_rich,315.417,2,0.4783,5
rnn-4404-07340,[N-]=[N+]=Nc1ccccc1CCC(Nc1cc(S(=O)(=O)N)ccc1Cl)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1cc(S(N)(=O)=O)ccc1Cl,true,,0.473684,in_domain,heteroatom_rich,379.829,2,0.2000,10
rnn-4404-07512,[N-]=[N+]=Nc1ccccc1C1C(C)N2CCCC2C1,smiles-rnn-promptsmiles,CC1C(c2ccccc2N=[N+]=[N-])CC2CCCN21,true,,0.488889,in_domain,fused_or_polycyclic,242.326,3,0.5000,4
rnn-4404-07513,[N-]=[N+]=Nc1ccccc1CCc1ccc(O)cc1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCc1ccc(O)cc1,true,,0.757576,in_domain,diaryl_or_bicyclic,239.278,2,0.1111,4
rnn-4404-07613,[N-]=[N+]=Nc1ccccc1C1CCC(C#N)=CC1,smiles-rnn-promptsmiles,N#CC1=CCC(c2ccccc2N=[N+]=[N-])CC1,true,,0.547619,in_domain,diaryl_or_bicyclic,224.267,2,0.2353,4
rnn-4404-07660,[N-]=[N+]=Nc1ccccc1C(C)NC(=O)c1cccc(F)c1,smiles-rnn-promptsmiles,CC(NC(=O)c1cccc(F)c1)c1ccccc1N=[N+]=[N-],true,,0.400000,in_domain,heteroatom_rich,284.294,2,0.1429,6
rnn-4404-07747,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1ccc([N+]([O-])=O)cc1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1ccc([N+](=O)[O-])cc1,true,,0.529412,in_domain,heteroatom_rich,311.301,2,0.0870,8
rnn-4404-07805,[N-]=[N+]=Nc1ccccc1C(C)(C)OCCN,smiles-rnn-promptsmiles,CC(C)(OCCN)c1ccccc1N=[N+]=[N-],true,,0.404762,in_domain,flexible_sp3_rich,220.276,1,0.4375,5
rnn-4404-08271,[N-]=[N+]=Nc1ccccc1C1N=C(N)OC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1COC(N)=N1,true,,0.487805,in_domain,heteroatom_rich,203.205,2,0.1333,6
rnn-4404-08313,[N-]=[N+]=Nc1ccccc1CCCN1CC2N(CC1)CC(c1ccc(O)cc1)CC2,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCCN1CCN2CC(c3ccc(O)cc3)CCC2C1,true,,0.400000,in_domain,fused_or_polycyclic,391.519,4,0.4483,6
rnn-4404-08379,[N-]=[N+]=Nc1ccccc1CCC(Nc1cc(-c2nnn[nH]2)cc(C)c1)=O,smiles-rnn-promptsmiles,Cc1cc(NC(=O)CCc2ccccc2N=[N+]=[N-])cc(-c2nnn[nH]2)c1,true,,0.451613,in_domain,fused_or_polycyclic,348.370,3,0.1154,9
rnn-4404-08807,[N-]=[N+]=Nc1ccccc1C(C)(C)N=C(N)N,smiles-rnn-promptsmiles,CC(C)(N=C(N)N)c1ccccc1N=[N+]=[N-],true,,0.390244,in_domain,heteroatom_rich,218.264,1,0.1875,6
rnn-4404-08921,[N-]=[N+]=Nc1ccccc1C(=O)OCC(Nc1c(CC)cccc1)=O,smiles-rnn-promptsmiles,CCc1ccccc1NC(=O)COC(=O)c1ccccc1N=[N+]=[N-],true,,0.454545,in_domain,heteroatom_rich,324.340,2,0.1250,7
rnn-4404-08963,[N-]=[N+]=Nc1ccccc1C(C)Nc1nc(C)cc(C)n1,smiles-rnn-promptsmiles,Cc1cc(C)nc(NC(C)c2ccccc2N=[N+]=[N-])n1,true,,0.360000,in_domain,heteroatom_rich,268.324,2,0.2000,6
rnn-4404-09031,[N-]=[N+]=Nc1ccccc1C(C)(C)OC,smiles-rnn-promptsmiles,COC(C)(C)c1ccccc1N=[N+]=[N-],true,,0.421053,in_domain,flexible_sp3_rich,191.234,1,0.3571,4
rnn-4404-09044,[N-]=[N+]=Nc1ccccc1CCC(Nc1ccc(C(F)(F)F)cc1)=O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1ccc(C(F)(F)F)cc1,true,,0.604167,in_domain,heteroatom_rich,334.301,2,0.2500,8
rnn-4404-09173,[N-]=[N+]=Nc1ccccc1CC(C)C(OC)=O,smiles-rnn-promptsmiles,COC(=O)C(C)Cc1ccccc1N=[N+]=[N-],true,,0.595238,in_domain,heteroatom_rich,219.244,1,0.2500,5
rnn-4404-09223,[N-]=[N+]=Nc1ccccc1C1CCN(Cc2ccccc2)CC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1CCN(Cc2ccccc2)CC1,true,,0.600000,in_domain,fused_or_polycyclic,292.386,3,0.3182,4
rnn-4404-09291,[N-]=[N+]=Nc1ccccc1C(C)S(=O)(c1ccc(C)cc1)=O,smiles-rnn-promptsmiles,Cc1ccc(S(=O)(=O)C(C)c2ccccc2N=[N+]=[N-])cc1,true,,0.425532,in_domain,heteroatom_rich,301.371,2,0.1905,6
rnn-4404-09385,[N-]=[N+]=Nc1ccccc1C(C)(C)c1c[nH]c2ncccc21,smiles-rnn-promptsmiles,CC(C)(c1ccccc1N=[N+]=[N-])c1c[nH]c2ncccc12,true,,0.377358,in_domain,fused_or_polycyclic,277.331,3,0.1429,5
rnn-4404-09628,[N-]=[N+]=Nc1ccccc1CCC1CCN(CC)CC1,smiles-rnn-promptsmiles,CCN1CCC(CCc2ccccc2N=[N+]=[N-])CC1,true,,0.725000,in_domain,flexible_sp3_rich,258.369,2,0.5263,4
rnn-4404-09636,[N-]=[N+]=Nc1ccccc1CCc1c2cccnc2n(C(N(C)C)=O)c1,smiles-rnn-promptsmiles,CN(C)C(=O)n1cc(CCc2ccccc2N=[N+]=[N-])c2cccnc21,true,,0.509091,in_domain,fused_or_polycyclic,334.383,3,0.1600,7
rnn-4404-09682,[N-]=[N+]=Nc1ccccc1CCCSCC,smiles-rnn-promptsmiles,CCSCCCc1ccccc1N=[N+]=[N-],true,,0.694444,in_domain,flexible_sp3_rich,221.329,1,0.4000,4
rnn-4404-09710,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1c(F)cc(F)cc1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1ccc(F)cc1F,true,,0.529412,in_domain,heteroatom_rich,302.284,2,0.1818,7
rnn-4404-09732,[N-]=[N+]=Nc1ccccc1CCNC(C)(C)C,smiles-rnn-promptsmiles,CC(C)(C)NCCc1ccccc1N=[N+]=[N-],true,,0.611111,in_domain,flexible_sp3_rich,218.304,1,0.4375,4
rnn-4404-09866,[N-]=[N+]=Nc1ccccc1CCOC(=O)C,smiles-rnn-promptsmiles,CC(=O)OCCc1ccccc1N=[N+]=[N-],true,,0.642857,in_domain,heteroatom_rich,205.217,1,0.2000,5
rnn-5505-00517,[N-]=[N+]=Nc1ccccc1C(C)n1c(=O)cccn1,smiles-rnn-promptsmiles,CC(c1ccccc1N=[N+]=[N-])n1ncccc1=O,true,,0.352941,in_domain,heteroatom_rich,241.254,2,0.1111,6
rnn-5505-00599,[N-]=[N+]=Nc1ccccc1CCC(=O)Nc1cc(CN2CCN(C(C)=O)CC2)ccc1,smiles-rnn-promptsmiles,CC(=O)N1CCN(Cc2cccc(NC(=O)CCc3ccccc3N=[N+]=[N-])c2)CC1,true,,0.451613,in_domain,fused_or_polycyclic,406.490,3,0.3000,8
rnn-5505-00678,[N-]=[N+]=Nc1ccccc1C1CC(c2ccc(CN)cc2)=NC1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C1CN=C(c2ccc(CN)cc2)C1,true,,0.458333,in_domain,fused_or_polycyclic,291.358,3,0.2273,5
rnn-5505-00686,[N-]=[N+]=Nc1ccccc1CCc1c(OC)ccc(OC)c1,smiles-rnn-promptsmiles,COc1ccc(OC)c(CCc2ccccc2N=[N+]=[N-])c1,true,,0.690476,in_domain,heteroatom_rich,283.331,2,0.1905,5
rnn-5505-00790,[N-]=[N+]=Nc1ccccc1C(C)n1nc(-c2ccc(OC)cc2)nn1,smiles-rnn-promptsmiles,COc1ccc(-c2nnn(C(C)c3ccccc3N=[N+]=[N-])n2)cc1,true,,0.403509,in_domain,fused_or_polycyclic,321.344,3,0.1250,8
rnn-5505-01222,[N-]=[N+]=Nc1ccccc1C(Oc1ccccc1)C,smiles-rnn-promptsmiles,CC(Oc1ccccc1)c1ccccc1N=[N+]=[N-],true,,0.441860,in_domain,diaryl_or_bicyclic,239.278,2,0.1111,4
rnn-5505-01323,[N-]=[N+]=Nc1ccccc1CCCc1ccccn1,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1CCCc1ccccn1,true,,0.833333,in_domain,diaryl_or_bicyclic,238.294,2,0.1667,4
rnn-5505-01340,[N-]=[N+]=Nc1ccccc1C(C)N(O)C(C)=O,smiles-rnn-promptsmiles,CC(=O)N(O)C(C)c1ccccc1N=[N+]=[N-],true,,0.425532,in_domain,heteroatom_rich,220.232,1,0.2500,6
rnn-5505-01356,[N-]=[N+]=Nc1ccccc1CCC(=O)N(O)CC,smiles-rnn-promptsmiles,CCN(O)C(=O)CCc1ccccc1N=[N+]=[N-],true,,0.731707,in_domain,heteroatom_rich,234.259,1,0.2941,6
rnn-5505-01364,[N-]=[N+]=Nc1ccccc1C(CC(F)(F)F)O,smiles-rnn-promptsmiles,[N-]=[N+]=Nc1ccccc1C(O)CC(F)(F)F,true,,0.404255,in_domain,flexible_sp3_rich,231.177,1,0.4375,7
