candidate_id,smiles,provenance,canonical_smiles,contract_valid,rejection_reasons
enum-049928,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCl)cc(C(C)Cl)c2,deterministic-enumeration,CC(Cl)c1cc(CCl)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,true,
enum-049929,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCl)cc(C(C)Br)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCl)cc(C(C)Br)c2)c(N=[N+]=[N-])c1,true,
enum-049930,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCl)cc(C(C)C#N)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCl)cc(C(C)C#N)c2)c(N=[N+]=[N-])c1,true,
enum-049931,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCl)cc(C1CCOCC1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCl)cc(C3CCOCC3)c2)c(N=[N+]=[N-])c1,true,
enum-049932,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C)c2,deterministic-enumeration,Cc1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049933,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(CC)c2,deterministic-enumeration,CCc1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049934,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(CCC)c2,deterministic-enumeration,CCCc1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049935,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(CO)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CO)cc(CBr)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049936,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(OC)c2,deterministic-enumeration,COc1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049937,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(F)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(F)cc(CBr)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049938,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(Cl)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(Cl)cc(CBr)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049939,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(Br)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(Br)cc(CBr)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049940,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(F)(F)F)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(C(F)(F)F)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049941,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C#N)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(C#N)cc(CBr)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049942,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(=O)C)c2,deterministic-enumeration,CC(=O)c1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049943,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(=O)OC)c2,deterministic-enumeration,COC(=O)c1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049944,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(c1ccccc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(-c3ccccc3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049945,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(c1ccc(F)cc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(-c3ccc(F)cc3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049946,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(c1ccc(Cl)cc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(-c3ccc(Cl)cc3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049947,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(c1ccccc1C)c2,deterministic-enumeration,Cc1ccccc1-c1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049948,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C1CCCCC1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(C3CCCCC3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049949,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C1CC1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(C3CC3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049950,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C=C)c2,deterministic-enumeration,C=Cc1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049951,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C#C)c2,deterministic-enumeration,C#Cc1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049952,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(CF)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CF)cc(CBr)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049953,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(CCl)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCl)cc(CBr)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-049954,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(CBr)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(CBr)c2)c(N=[N+]=[N-])c1,true,
enum-049955,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(COC)c2,deterministic-enumeration,COCc1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,true,
enum-049956,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(CCO)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(CCO)c2)c(N=[N+]=[N-])c1,true,
enum-049957,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(C)C)c2,deterministic-enumeration,CC(C)c1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,true,
enum-049958,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(C)(C)C)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-049959,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C1CCCC1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(C3CCCC3)c2)c(N=[N+]=[N-])c1,true,
enum-049960,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(c1ccncc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(-c3ccncc3)c2)c(N=[N+]=[N-])c1,true,
enum-049961,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(c1ccoc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(-c3ccoc3)c2)c(N=[N+]=[N-])c1,true,
enum-049962,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(c1ccsc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(-c3ccsc3)c2)c(N=[N+]=[N-])c1,true,
enum-049963,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(=O)N)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(C(N)=O)c2)c(N=[N+]=[N-])c1,true,
enum-049964,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(C)O)c2,deterministic-enumeration,CC(O)c1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,true,
enum-049965,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(C)F)c2,deterministic-enumeration,CC(F)c1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,true,
enum-049966,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(C)Cl)c2,deterministic-enumeration,CC(Cl)c1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,true,
enum-049967,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(C)Br)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(C(C)Br)c2)c(N=[N+]=[N-])c1,true,
enum-049968,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C(C)C#N)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(C(C)C#N)c2)c(N=[N+]=[N-])c1,true,
enum-049969,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CBr)cc(C1CCOCC1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(C3CCOCC3)c2)c(N=[N+]=[N-])c1,true,
enum-049970,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C)c2,deterministic-enumeration,COCc1cc(C)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049971,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(CC)c2,deterministic-enumeration,CCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(COC)c1,false,duplicate_canonical
enum-049972,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(CCC)c2,deterministic-enumeration,CCCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(COC)c1,false,duplicate_canonical
enum-049973,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(CO)c2,deterministic-enumeration,COCc1cc(CO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049974,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(OC)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(OC)c1,false,duplicate_canonical
enum-049975,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(F)c2,deterministic-enumeration,COCc1cc(F)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049976,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(Cl)c2,deterministic-enumeration,COCc1cc(Cl)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049977,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(Br)c2,deterministic-enumeration,COCc1cc(Br)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049978,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(F)(F)F)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(F)(F)F)c1,false,duplicate_canonical
enum-049979,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C#N)c2,deterministic-enumeration,COCc1cc(C#N)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049980,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(=O)C)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(C)=O)c1,false,duplicate_canonical
enum-049981,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(=O)OC)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(=O)OC)c1,false,duplicate_canonical
enum-049982,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(c1ccccc1)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(-c2ccccc2)c1,false,duplicate_canonical
enum-049983,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(c1ccc(F)cc1)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(-c2ccc(F)cc2)c1,false,duplicate_canonical
enum-049984,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(c1ccc(Cl)cc1)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(-c2ccc(Cl)cc2)c1,false,duplicate_canonical
enum-049985,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(c1ccccc1C)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(-c2ccccc2C)c1,false,duplicate_canonical
enum-049986,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C1CCCCC1)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C2CCCCC2)c1,false,duplicate_canonical
enum-049987,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C1CC1)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C2CC2)c1,false,duplicate_canonical
enum-049988,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C=C)c2,deterministic-enumeration,C=Cc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(COC)c1,false,duplicate_canonical
enum-049989,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C#C)c2,deterministic-enumeration,C#Cc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(COC)c1,false,duplicate_canonical
enum-049990,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(CF)c2,deterministic-enumeration,COCc1cc(CF)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049991,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(CCl)c2,deterministic-enumeration,COCc1cc(CCl)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049992,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(CBr)c2,deterministic-enumeration,COCc1cc(CBr)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-049993,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(COC)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(COC)c1,true,
enum-049994,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(CCO)c2,deterministic-enumeration,COCc1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,true,
enum-049995,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(C)C)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(C)C)c1,true,
enum-049996,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(C)(C)C)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(C)(C)C)c1,true,
enum-049997,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C1CCCC1)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C2CCCC2)c1,true,
enum-049998,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(c1ccncc1)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(-c2ccncc2)c1,true,
enum-049999,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(c1ccoc1)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(-c2ccoc2)c1,true,
enum-050000,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(c1ccsc1)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(-c2ccsc2)c1,true,
enum-050001,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(=O)N)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(N)=O)c1,true,
enum-050002,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(C)O)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(C)O)c1,true,
enum-050003,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(C)F)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(C)F)c1,true,
enum-050004,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(C)Cl)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(C)Cl)c1,true,
enum-050005,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(C)Br)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(C)Br)c1,true,
enum-050006,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C(C)C#N)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C(C)C#N)c1,true,
enum-050007,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(COC)cc(C1CCOCC1)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])cc(C2CCOCC2)c1,true,
enum-050008,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C)c2,deterministic-enumeration,Cc1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-050009,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(CC)c2,deterministic-enumeration,CCc1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-050010,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(CCC)c2,deterministic-enumeration,CCCc1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-050011,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(CO)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CO)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050012,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(OC)c2,deterministic-enumeration,COc1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-050013,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(F)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(F)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050014,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(Cl)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(Cl)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050015,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(Br)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(Br)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050016,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C(F)(F)F)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(C(F)(F)F)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050017,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C#N)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(C#N)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050018,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C(=O)C)c2,deterministic-enumeration,CC(=O)c1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-050019,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C(=O)OC)c2,deterministic-enumeration,COC(=O)c1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-050020,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(c1ccccc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(-c3ccccc3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050021,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(c1ccc(F)cc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(-c3ccc(F)cc3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050022,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(c1ccc(Cl)cc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(-c3ccc(Cl)cc3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050023,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(c1ccccc1C)c2,deterministic-enumeration,Cc1ccccc1-c1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-050024,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C1CCCCC1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(C3CCCCC3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050025,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C1CC1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(C3CC3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050026,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C=C)c2,deterministic-enumeration,C=Cc1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-050027,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C#C)c2,deterministic-enumeration,C#Cc1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-050028,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(CF)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CF)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050029,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(CCl)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCl)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050030,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(CBr)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CBr)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-050031,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(COC)c2,deterministic-enumeration,COCc1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-050032,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(CCO)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(CCO)c2)c(N=[N+]=[N-])c1,true,
enum-050033,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C(C)C)c2,deterministic-enumeration,CC(C)c1cc(CCO)cc(CCc2ccc(C(C)Cl)cc2N=[N+]=[N-])c1,true,
enum-050034,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C(C)(C)C)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-050035,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(C1CCCC1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(C3CCCC3)c2)c(N=[N+]=[N-])c1,true,
enum-050036,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(c1ccncc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(-c3ccncc3)c2)c(N=[N+]=[N-])c1,true,
enum-050037,[N-]=[N+]=Nc1cc(C(C)Cl)ccc1CCc2cc(CCO)cc(c1ccoc1)c2,deterministic-enumeration,CC(Cl)c1ccc(CCc2cc(CCO)cc(-c3ccoc3)c2)c(N=[N+]=[N-])c1,true,
